年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-18,2021-01-18,0.0479,2021-01-20
2020年,2020-01-20,2020-01-20,0.0484,2020-01-22
2019年,2019-01-15,2019-01-15,0.0492,2019-01-17
2018年,2018-01-17,2018-01-17,0.0565,2018-01-19
2017年,2017-01-17,2017-01-17,0.0700,2017-01-19
2016年,2016-01-15,2016-01-15,0.1000,2016-01-19
2015年,2015-01-12,2015-01-12,0.0250,2015-01-14
2014年,2014-01-13,2014-01-13,0.0150,2014-01-15
2013年,2013-01-14,2013-01-14,0.0150,2013-01-16
2011年,2011-12-26,2011-12-26,0.0030,2011-12-28
